Column 01,Column 02,Column 03,Column 04,Column 05,Column 06,Column 07,Column 08,Column 09,Column 10,Column 11,Column 12,Column 13,Column 14
201766,25,50000,lumpsum, €,1000,15, €,50000,see 'lifetime', €,5000.00,upon decommission, €
201767,25,50000,lumpsum, €,1000,15, €,50000,see 'lifetime', €,5000.00,upon decommission, €
201781,25,50000,lumpsum, €,1000,15, €,50000,see 'lifetime', €,5000.00,upon decommission, €
201836,25,50000,lumpsum, €,1000,15, €,50000,see 'lifetime', €,5000.00,upon decommission, €
201897,25,50000,lumpsum, €,1000,15, €,50000,see 'lifetime', €,5000.00,upon decommission, €
201899,25,50000,lumpsum, €,1000,15, €,50000,see 'lifetime', €,5000.00,upon decommission, €
201900,25,50000,lumpsum, €,1000,15, €,50000,see 'lifetime', €,5000.00,upon decommission, €
201901,25,50000,lumpsum, €,1000,15, €,50000,see 'lifetime', €,5000.00,upon decommission, €
201904,25,50000,lumpsum, €,1000,15, €,50000,see 'lifetime', €,5000.00,upon decommission, €
201905,25,50000,lumpsum, €,1000,15, €,50000,see 'lifetime', €,5000.00,upon decommission, €
201912,25,50000,lumpsum, €,1000,15, €,50000,see 'lifetime', €,5000.00,upon decommission, €
201913,25,50000,lumpsum, €,1000,15, €,50000,see 'lifetime', €,5000.00,upon decommission, €
201914,25,50000,lumpsum, €,1000,15, €,50000,see 'lifetime', €,5000.00,upon decommission, €
201925,25,50000,lumpsum, €,1000,15, €,50000,see 'lifetime', €,5000.00,upon decommission, €
201927,25,50000,lumpsum, €,1000,15, €,50000,see 'lifetime', €,5000.00,upon decommission, €
201932,25,50000,lumpsum, €,1000,15, €,50000,see 'lifetime', €,5000.00,upon decommission, €
201933,25,50000,lumpsum, €,1000,15, €,50000,see 'lifetime', €,5000.00,upon decommission, €
201938,25,50000,lumpsum, €,1000,15, €,50000,see 'lifetime', €,5000.00,upon decommission, €
201939,25,50000,lumpsum, €,1000,15, €,50000,see 'lifetime', €,5000.00,upon decommission, €
201940,25,50000,lumpsum, €,1000,15, €,50000,see 'lifetime', €,5000.00,upon decommission, €
201944,25,50000,lumpsum, €,1000,15, €,50000,see 'lifetime', €,5000.00,upon decommission, €
201945,25,50000,lumpsum, €,1000,15, €,50000,see 'lifetime', €,5000.00,upon decommission, €
201946,25,50000,lumpsum, €,1000,15, €,50000,see 'lifetime', €,5000.00,upon decommission, €
201947,25,50000,lumpsum, €,1000,15, €,50000,see 'lifetime', €,5000.00,upon decommission, €
201953,25,50000,lumpsum, €,1000,15, €,50000,see 'lifetime', €,5000.00,upon decommission, €
201957,25,50000,lumpsum, €,1000,15, €,50000,see 'lifetime', €,5000.00,upon decommission, €
201959,25,50000,lumpsum, €,1000,15, €,50000,see 'lifetime', €,5000.00,upon decommission, €
201962,25,50000,lumpsum, €,1000,15, €,50000,see 'lifetime', €,5000.00,upon decommission, €
201993,25,50000,lumpsum, €,1000,15, €,50000,see 'lifetime', €,5000.00,upon decommission, €
202010,25,50000,lumpsum, €,1000,15, €,50000,see 'lifetime', €,5000.00,upon decommission, €
202069,25,50000,lumpsum, €,1000,15, €,50000,see 'lifetime', €,5000.00,upon decommission, €
202091,25,50000,lumpsum, €,1000,15, €,50000,see 'lifetime', €,5000.00,upon decommission, €
202189,25,50000,lumpsum, €,1000,15, €,50000,see 'lifetime', €,5000.00,upon decommission, €
202191,25,50000,lumpsum, €,1000,15, €,50000,see 'lifetime', €,5000.00,upon decommission, €
202196,25,50000,lumpsum, €,1000,15, €,50000,see 'lifetime', €,5000.00,upon decommission, €
202209,25,50000,lumpsum, €,1000,15, €,50000,see 'lifetime', €,5000.00,upon decommission, €
202212,25,50000,lumpsum, €,1000,15, €,50000,see 'lifetime', €,5000.00,upon decommission, €
202213,25,50000,lumpsum, €,1000,15, €,50000,see 'lifetime', €,5000.00,upon decommission, €
202264,25,50000,lumpsum, €,1000,15, €,50000,see 'lifetime', €,5000.00,upon decommission, €
202534,25,50000,lumpsum, €,1000,15, €,50000,see 'lifetime', €,5000.00,upon decommission, €
43994,25,50000,lumpsum, €,1000,15, €,50000,see 'lifetime', €,5000.00,upon decommission, €
44028,25,50000,lumpsum, €,1000,15, €,50000,see 'lifetime', €,5000.00,upon decommission, €
82208562,25,50000,lumpsum, €,1000,15, €,50000,see 'lifetime', €,5000.00,upon decommission, €
82313362,25,50000,lumpsum, €,1000,15, €,50000,see 'lifetime', €,5000.00,upon decommission, €
82313825,25,50000,lumpsum, €,1000,15, €,50000,see 'lifetime', €,5000.00,upon decommission, €
82313826,25,50000,lumpsum, €,1000,15, €,50000,see 'lifetime', €,5000.00,upon decommission, €
82313835,25,50000,lumpsum, €,1000,15, €,50000,see 'lifetime', €,5000.00,upon decommission, €
82313836,25,50000,lumpsum, €,1000,15, €,50000,see 'lifetime', €,5000.00,upon decommission, €
82313837,25,50000,lumpsum, €,1000,15, €,50000,see 'lifetime', €,5000.00,upon decommission, €
82313989,25,50000,lumpsum, €,1000,15, €,50000,see 'lifetime', €,5000.00,upon decommission, €
82313990,25,50000,lumpsum, €,1000,15, €,50000,see 'lifetime', €,5000.00,upon decommission, €
82313991,25,50000,lumpsum, €,1000,15, €,50000,see 'lifetime', €,5000.00,upon decommission, €
82313997,25,50000,lumpsum, €,1000,15, €,50000,see 'lifetime', €,5000.00,upon decommission, €
82314002,25,50000,lumpsum, €,1000,15, €,50000,see 'lifetime', €,5000.00,upon decommission, €
82314003,25,50000,lumpsum, €,1000,15, €,50000,see 'lifetime', €,5000.00,upon decommission, €
82314009,25,50000,lumpsum, €,1000,15, €,50000,see 'lifetime', €,5000.00,upon decommission, €
82314023,25,50000,lumpsum, €,1000,15, €,50000,see 'lifetime', €,5000.00,upon decommission, €
82314030,25,50000,lumpsum, €,1000,15, €,50000,see 'lifetime', €,5000.00,upon decommission, €
82314031,25,50000,lumpsum, €,1000,15, €,50000,see 'lifetime', €,5000.00,upon decommission, €
82314032,25,50000,lumpsum, €,1000,15, €,50000,see 'lifetime', €,5000.00,upon decommission, €
82314048,25,50000,lumpsum, €,1000,15, €,50000,see 'lifetime', €,5000.00,upon decommission, €
82315012,25,50000,lumpsum, €,1000,15, €,50000,see 'lifetime', €,5000.00,upon decommission, €
82315013,25,50000,lumpsum, €,1000,15, €,50000,see 'lifetime', €,5000.00,upon decommission, €
82315382,25,50000,lumpsum, €,1000,15, €,50000,see 'lifetime', €,5000.00,upon decommission, €
82315383,25,50000,lumpsum, €,1000,15, €,50000,see 'lifetime', €,5000.00,upon decommission, €
82315384,25,50000,lumpsum, €,1000,15, €,50000,see 'lifetime', €,5000.00,upon decommission, €
82315385,25,50000,lumpsum, €,1000,15, €,50000,see 'lifetime', €,5000.00,upon decommission, €
82315386,25,50000,lumpsum, €,1000,15, €,50000,see 'lifetime', €,5000.00,upon decommission, €
82335709,25,50000,lumpsum, €,1000,15, €,50000,see 'lifetime', €,5000.00,upon decommission, €
82335893,25,50000,lumpsum, €,1000,15, €,50000,see 'lifetime', €,5000.00,upon decommission, €
82336292,25,50000,lumpsum, €,1000,15, €,50000,see 'lifetime', €,5000.00,upon decommission, €
82336293,25,50000,lumpsum, €,1000,15, €,50000,see 'lifetime', €,5000.00,upon decommission, €
82336294,25,50000,lumpsum, €,1000,15, €,50000,see 'lifetime', €,5000.00,upon decommission, €
82336295,25,50000,lumpsum, €,1000,15, €,50000,see 'lifetime', €,5000.00,upon decommission, €
82336296,25,50000,lumpsum, €,1000,15, €,50000,see 'lifetime', €,5000.00,upon decommission, €
82336297,25,50000,lumpsum, €,1000,15, €,50000,see 'lifetime', €,5000.00,upon decommission, €
82336298,25,50000,lumpsum, €,1000,15, €,50000,see 'lifetime', €,5000.00,upon decommission, €
82336299,25,50000,lumpsum, €,1000,15, €,50000,see 'lifetime', €,5000.00,upon decommission, €
82338081,25,50000,lumpsum, €,1000,15, €,50000,see 'lifetime', €,5000.00,upon decommission, €
82338082,25,50000,lumpsum, €,1000,15, €,50000,see 'lifetime', €,5000.00,upon decommission, €
82338256,25,50000,lumpsum, €,1000,15, €,50000,see 'lifetime', €,5000.00,upon decommission, €
82338512,25,50000,lumpsum, €,1000,15, €,50000,see 'lifetime', €,5000.00,upon decommission, €
82338513,25,50000,lumpsum, €,1000,15, €,50000,see 'lifetime', €,5000.00,upon decommission, €
82338514,25,50000,lumpsum, €,1000,15, €,50000,see 'lifetime', €,5000.00,upon decommission, €
82338515,25,50000,lumpsum, €,1000,15, €,50000,see 'lifetime', €,5000.00,upon decommission, €
82338516,25,50000,lumpsum, €,1000,15, €,50000,see 'lifetime', €,5000.00,upon decommission, €
82339505,25,50000,lumpsum, €,1000,15, €,50000,see 'lifetime', €,5000.00,upon decommission, €
82342323,25,50000,lumpsum, €,1000,15, €,50000,see 'lifetime', €,5000.00,upon decommission, €
82342470,25,50000,lumpsum, €,1000,15, €,50000,see 'lifetime', €,5000.00,upon decommission, €
82342471,25,50000,lumpsum, €,1000,15, €,50000,see 'lifetime', €,5000.00,upon decommission, €
82342472,25,50000,lumpsum, €,1000,15, €,50000,see 'lifetime', €,5000.00,upon decommission, €
82342473,25,50000,lumpsum, €,1000,15, €,50000,see 'lifetime', €,5000.00,upon decommission, €
82342474,25,50000,lumpsum, €,1000,15, €,50000,see 'lifetime', €,5000.00,upon decommission, €
82342476,25,50000,lumpsum, €,1000,15, €,50000,see 'lifetime', €,5000.00,upon decommission, €
82342520,25,50000,lumpsum, €,1000,15, €,50000,see 'lifetime', €,5000.00,upon decommission, €
82342522,25,50000,lumpsum, €,1000,15, €,50000,see 'lifetime', €,5000.00,upon decommission, €
82342677,25,50000,lumpsum, €,1000,15, €,50000,see 'lifetime', €,5000.00,upon decommission, €
82342678,25,50000,lumpsum, €,1000,15, €,50000,see 'lifetime', €,5000.00,upon decommission, €
82342679,25,50000,lumpsum, €,1000,15, €,50000,see 'lifetime', €,5000.00,upon decommission, €
82342680,25,50000,lumpsum, €,1000,15, €,50000,see 'lifetime', €,5000.00,upon decommission, €
82342812,25,50000,lumpsum, €,1000,15, €,50000,see 'lifetime', €,5000.00,upon decommission, €
82342834,25,50000,lumpsum, €,1000,15, €,50000,see 'lifetime', €,5000.00,upon decommission, €
82342867,25,50000,lumpsum, €,1000,15, €,50000,see 'lifetime', €,5000.00,upon decommission, €
82342973,25,50000,lumpsum, €,1000,15, €,50000,see 'lifetime', €,5000.00,upon decommission, €
82343106,25,50000,lumpsum, €,1000,15, €,50000,see 'lifetime', €,5000.00,upon decommission, €
82343115,25,50000,lumpsum, €,1000,15, €,50000,see 'lifetime', €,5000.00,upon decommission, €
82344036,25,50000,lumpsum, €,1000,15, €,50000,see 'lifetime', €,5000.00,upon decommission, €
82344037,25,50000,lumpsum, €,1000,15, €,50000,see 'lifetime', €,5000.00,upon decommission, €
82344038,25,50000,lumpsum, €,1000,15, €,50000,see 'lifetime', €,5000.00,upon decommission, €
82344039,25,50000,lumpsum, €,1000,15, €,50000,see 'lifetime', €,5000.00,upon decommission, €
82344040,25,50000,lumpsum, €,1000,15, €,50000,see 'lifetime', €,5000.00,upon decommission, €
82344041,25,50000,lumpsum, €,1000,15, €,50000,see 'lifetime', €,5000.00,upon decommission, €
82344042,25,50000,lumpsum, €,1000,15, €,50000,see 'lifetime', €,5000.00,upon decommission, €
82344043,25,50000,lumpsum, €,1000,15, €,50000,see 'lifetime', €,5000.00,upon decommission, €
82344044,25,50000,lumpsum, €,1000,15, €,50000,see 'lifetime', €,5000.00,upon decommission, €
82344045,25,50000,lumpsum, €,1000,15, €,50000,see 'lifetime', €,5000.00,upon decommission, €
82344046,25,50000,lumpsum, €,1000,15, €,50000,see 'lifetime', €,5000.00,upon decommission, €
82344047,25,50000,lumpsum, €,1000,15, €,50000,see 'lifetime', €,5000.00,upon decommission, €
82344048,25,50000,lumpsum, €,1000,15, €,50000,see 'lifetime', €,5000.00,upon decommission, €
82344049,25,50000,lumpsum, €,1000,15, €,50000,see 'lifetime', €,5000.00,upon decommission, €
82344050,25,50000,lumpsum, €,1000,15, €,50000,see 'lifetime', €,5000.00,upon decommission, €
82344051,25,50000,lumpsum, €,1000,15, €,50000,see 'lifetime', €,5000.00,upon decommission, €
82344052,25,50000,lumpsum, €,1000,15, €,50000,see 'lifetime', €,5000.00,upon decommission, €
82344053,25,50000,lumpsum, €,1000,15, €,50000,see 'lifetime', €,5000.00,upon decommission, €
82344054,25,50000,lumpsum, €,1000,15, €,50000,see 'lifetime', €,5000.00,upon decommission, €
82344055,25,50000,lumpsum, €,1000,15, €,50000,see 'lifetime', €,5000.00,upon decommission, €
82344056,25,50000,lumpsum, €,1000,15, €,50000,see 'lifetime', €,5000.00,upon decommission, €
82344057,25,50000,lumpsum, €,1000,15, €,50000,see 'lifetime', €,5000.00,upon decommission, €
82344058,25,50000,lumpsum, €,1000,15, €,50000,see 'lifetime', €,5000.00,upon decommission, €
82344059,25,50000,lumpsum, €,1000,15, €,50000,see 'lifetime', €,5000.00,upon decommission, €
82344060,25,50000,lumpsum, €,1000,15, €,50000,see 'lifetime', €,5000.00,upon decommission, €
82344061,25,50000,lumpsum, €,1000,15, €,50000,see 'lifetime', €,5000.00,upon decommission, €
82344062,25,50000,lumpsum, €,1000,15, €,50000,see 'lifetime', €,5000.00,upon decommission, €
82344063,25,50000,lumpsum, €,1000,15, €,50000,see 'lifetime', €,5000.00,upon decommission, €
82344064,25,50000,lumpsum, €,1000,15, €,50000,see 'lifetime', €,5000.00,upon decommission, €
82344065,25,50000,lumpsum, €,1000,15, €,50000,see 'lifetime', €,5000.00,upon decommission, €
82344066,25,50000,lumpsum, €,1000,15, €,50000,see 'lifetime', €,5000.00,upon decommission, €
82344067,25,50000,lumpsum, €,1000,15, €,50000,see 'lifetime', €,5000.00,upon decommission, €
82344068,25,50000,lumpsum, €,1000,15, €,50000,see 'lifetime', €,5000.00,upon decommission, €
82344069,25,50000,lumpsum, €,1000,15, €,50000,see 'lifetime', €,5000.00,upon decommission, €
82344070,25,50000,lumpsum, €,1000,15, €,50000,see 'lifetime', €,5000.00,upon decommission, €
82344071,25,50000,lumpsum, €,1000,15, €,50000,see 'lifetime', €,5000.00,upon decommission, €
82344072,25,50000,lumpsum, €,1000,15, €,50000,see 'lifetime', €,5000.00,upon decommission, €
82344073,25,50000,lumpsum, €,1000,15, €,50000,see 'lifetime', €,5000.00,upon decommission, €
82344074,25,50000,lumpsum, €,1000,15, €,50000,see 'lifetime', €,5000.00,upon decommission, €
82344075,25,50000,lumpsum, €,1000,15, €,50000,see 'lifetime', €,5000.00,upon decommission, €
82344308,25,50000,lumpsum, €,1000,15, €,50000,see 'lifetime', €,5000.00,upon decommission, €
82344309,25,50000,lumpsum, €,1000,15, €,50000,see 'lifetime', €,5000.00,upon decommission, €
82344310,25,50000,lumpsum, €,1000,15, €,50000,see 'lifetime', €,5000.00,upon decommission, €
82344311,25,50000,lumpsum, €,1000,15, €,50000,see 'lifetime', €,5000.00,upon decommission, €
82344312,25,50000,lumpsum, €,1000,15, €,50000,see 'lifetime', €,5000.00,upon decommission, €
82344313,25,50000,lumpsum, €,1000,15, €,50000,see 'lifetime', €,5000.00,upon decommission, €
82344314,25,50000,lumpsum, €,1000,15, €,50000,see 'lifetime', €,5000.00,upon decommission, €
82344315,25,50000,lumpsum, €,1000,15, €,50000,see 'lifetime', €,5000.00,upon decommission, €
82344316,25,50000,lumpsum, €,1000,15, €,50000,see 'lifetime', €,5000.00,upon decommission, €
82344317,25,50000,lumpsum, €,1000,15, €,50000,see 'lifetime', €,5000.00,upon decommission, €
82344318,25,50000,lumpsum, €,1000,15, €,50000,see 'lifetime', €,5000.00,upon decommission, €
82344319,25,50000,lumpsum, €,1000,15, €,50000,see 'lifetime', €,5000.00,upon decommission, €
82344320,25,50000,lumpsum, €,1000,15, €,50000,see 'lifetime', €,5000.00,upon decommission, €
82344321,25,50000,lumpsum, €,1000,15, €,50000,see 'lifetime', €,5000.00,upon decommission, €
82344322,25,50000,lumpsum, €,1000,15, €,50000,see 'lifetime', €,5000.00,upon decommission, €
82344323,25,50000,lumpsum, €,1000,15, €,50000,see 'lifetime', €,5000.00,upon decommission, €
82344324,25,50000,lumpsum, €,1000,15, €,50000,see 'lifetime', €,5000.00,upon decommission, €
82344374,25,50000,lumpsum, €,1000,15, €,50000,see 'lifetime', €,5000.00,upon decommission, €
82344375,25,50000,lumpsum, €,1000,15, €,50000,see 'lifetime', €,5000.00,upon decommission, €
82344376,25,50000,lumpsum, €,1000,15, €,50000,see 'lifetime', €,5000.00,upon decommission, €
82344377,25,50000,lumpsum, €,1000,15, €,50000,see 'lifetime', €,5000.00,upon decommission, €
82344378,25,50000,lumpsum, €,1000,15, €,50000,see 'lifetime', €,5000.00,upon decommission, €
82344379,25,50000,lumpsum, €,1000,15, €,50000,see 'lifetime', €,5000.00,upon decommission, €
82344380,25,50000,lumpsum, €,1000,15, €,50000,see 'lifetime', €,5000.00,upon decommission, €
82344381,25,50000,lumpsum, €,1000,15, €,50000,see 'lifetime', €,5000.00,upon decommission, €
82344412,25,50000,lumpsum, €,1000,15, €,50000,see 'lifetime', €,5000.00,upon decommission, €
82344475,25,50000,lumpsum, €,1000,15, €,50000,see 'lifetime', €,5000.00,upon decommission, €
82344476,25,50000,lumpsum, €,1000,15, €,50000,see 'lifetime', €,5000.00,upon decommission, €
82344506,25,50000,lumpsum, €,1000,15, €,50000,see 'lifetime', €,5000.00,upon decommission, €
82344539,25,50000,lumpsum, €,1000,15, €,50000,see 'lifetime', €,5000.00,upon decommission, €
82344540,25,50000,lumpsum, €,1000,15, €,50000,see 'lifetime', €,5000.00,upon decommission, €
82344541,25,50000,lumpsum, €,1000,15, €,50000,see 'lifetime', €,5000.00,upon decommission, €
82344701,25,50000,lumpsum, €,1000,15, €,50000,see 'lifetime', €,5000.00,upon decommission, €
82344745,25,50000,lumpsum, €,1000,15, €,50000,see 'lifetime', €,5000.00,upon decommission, €
82344748,25,50000,lumpsum, €,1000,15, €,50000,see 'lifetime', €,5000.00,upon decommission, €
82344749,25,50000,lumpsum, €,1000,15, €,50000,see 'lifetime', €,5000.00,upon decommission, €
82344750,25,50000,lumpsum, €,1000,15, €,50000,see 'lifetime', €,5000.00,upon decommission, €
82344751,25,50000,lumpsum, €,1000,15, €,50000,see 'lifetime', €,5000.00,upon decommission, €
82344752,25,50000,lumpsum, €,1000,15, €,50000,see 'lifetime', €,5000.00,upon decommission, €
82344753,25,50000,lumpsum, €,1000,15, €,50000,see 'lifetime', €,5000.00,upon decommission, €
82344754,25,50000,lumpsum, €,1000,15, €,50000,see 'lifetime', €,5000.00,upon decommission, €
82344755,25,50000,lumpsum, €,1000,15, €,50000,see 'lifetime', €,5000.00,upon decommission, €
82344756,25,50000,lumpsum, €,1000,15, €,50000,see 'lifetime', €,5000.00,upon decommission, €
82344758,25,50000,lumpsum, €,1000,15, €,50000,see 'lifetime', €,5000.00,upon decommission, €
82344759,25,50000,lumpsum, €,1000,15, €,50000,see 'lifetime', €,5000.00,upon decommission, €
82344760,25,50000,lumpsum, €,1000,15, €,50000,see 'lifetime', €,5000.00,upon decommission, €
82344761,25,50000,lumpsum, €,1000,15, €,50000,see 'lifetime', €,5000.00,upon decommission, €
82344762,25,50000,lumpsum, €,1000,15, €,50000,see 'lifetime', €,5000.00,upon decommission, €
82344763,25,50000,lumpsum, €,1000,15, €,50000,see 'lifetime', €,5000.00,upon decommission, €
82344764,25,50000,lumpsum, €,1000,15, €,50000,see 'lifetime', €,5000.00,upon decommission, €
82344765,25,50000,lumpsum, €,1000,15, €,50000,see 'lifetime', €,5000.00,upon decommission, €
82344766,25,50000,lumpsum, €,1000,15, €,50000,see 'lifetime', €,5000.00,upon decommission, €
82344767,25,50000,lumpsum, €,1000,15, €,50000,see 'lifetime', €,5000.00,upon decommission, €
82344905,25,50000,lumpsum, €,1000,15, €,50000,see 'lifetime', €,5000.00,upon decommission, €
82344906,25,50000,lumpsum, €,1000,15, €,50000,see 'lifetime', €,5000.00,upon decommission, €
82344980,25,50000,lumpsum, €,1000,15, €,50000,see 'lifetime', €,5000.00,upon decommission, €
82344981,25,50000,lumpsum, €,1000,15, €,50000,see 'lifetime', €,5000.00,upon decommission, €
82345147,25,50000,lumpsum, €,1000,15, €,50000,see 'lifetime', €,5000.00,upon decommission, €
82345249,25,50000,lumpsum, €,1000,15, €,50000,see 'lifetime', €,5000.00,upon decommission, €
82345251,25,50000,lumpsum, €,1000,15, €,50000,see 'lifetime', €,5000.00,upon decommission, €
82345252,25,50000,lumpsum, €,1000,15, €,50000,see 'lifetime', €,5000.00,upon decommission, €
82345253,25,50000,lumpsum, €,1000,15, €,50000,see 'lifetime', €,5000.00,upon decommission, €
82346549,25,50000,lumpsum, €,1000,15, €,50000,see 'lifetime', €,5000.00,upon decommission, €
82346927,25,50000,lumpsum, €,1000,15, €,50000,see 'lifetime', €,5000.00,upon decommission, €
82347681,25,50000,lumpsum, €,1000,15, €,50000,see 'lifetime', €,5000.00,upon decommission, €
82350088,25,50000,lumpsum, €,1000,15, €,50000,see 'lifetime', €,5000.00,upon decommission, €
82350089,25,50000,lumpsum, €,1000,15, €,50000,see 'lifetime', €,5000.00,upon decommission, €
82350090,25,50000,lumpsum, €,1000,15, €,50000,see 'lifetime', €,5000.00,upon decommission, €
82350091,25,50000,lumpsum, €,1000,15, €,50000,see 'lifetime', €,5000.00,upon decommission, €
82350211,25,50000,lumpsum, €,1000,15, €,50000,see 'lifetime', €,5000.00,upon decommission, €
82357778,25,50000,lumpsum, €,1000,15, €,50000,see 'lifetime', €,5000.00,upon decommission, €
82357779,25,50000,lumpsum, €,1000,15, €,50000,see 'lifetime', €,5000.00,upon decommission, €
82357780,25,50000,lumpsum, €,1000,15, €,50000,see 'lifetime', €,5000.00,upon decommission, €
82357815,25,50000,lumpsum, €,1000,15, €,50000,see 'lifetime', €,5000.00,upon decommission, €
82357816,25,50000,lumpsum, €,1000,15, €,50000,see 'lifetime', €,5000.00,upon decommission, €
82358422,25,50000,lumpsum, €,1000,15, €,50000,see 'lifetime', €,5000.00,upon decommission, €
82358423,25,50000,lumpsum, €,1000,15, €,50000,see 'lifetime', €,5000.00,upon decommission, €
82360106,25,50000,lumpsum, €,1000,15, €,50000,see 'lifetime', €,5000.00,upon decommission, €
82360113,25,50000,lumpsum, €,1000,15, €,50000,see 'lifetime', €,5000.00,upon decommission, €
82360161,25,50000,lumpsum, €,1000,15, €,50000,see 'lifetime', €,5000.00,upon decommission, €
82362189A,25,50000,lumpsum, €,1000,15, €,50000,see 'lifetime', €,5000.00,upon decommission, €
82364303,25,50000,lumpsum, €,1000,15, €,50000,see 'lifetime', €,5000.00,upon decommission, €
82364304,25,50000,lumpsum, €,1000,15, €,50000,see 'lifetime', €,5000.00,upon decommission, €
82368021,25,50000,lumpsum, €,1000,15, €,50000,see 'lifetime', €,5000.00,upon decommission, €
82368022,25,50000,lumpsum, €,1000,15, €,50000,see 'lifetime', €,5000.00,upon decommission, €
82368023,25,50000,lumpsum, €,1000,15, €,50000,see 'lifetime', €,5000.00,upon decommission, €
82368024,25,50000,lumpsum, €,1000,15, €,50000,see 'lifetime', €,5000.00,upon decommission, €
82368025,25,50000,lumpsum, €,1000,15, €,50000,see 'lifetime', €,5000.00,upon decommission, €
82368026,25,50000,lumpsum, €,1000,15, €,50000,see 'lifetime', €,5000.00,upon decommission, €
82368027,25,50000,lumpsum, €,1000,15, €,50000,see 'lifetime', €,5000.00,upon decommission, €
82368028,25,50000,lumpsum, €,1000,15, €,50000,see 'lifetime', €,5000.00,upon decommission, €
82368029,25,50000,lumpsum, €,1000,15, €,50000,see 'lifetime', €,5000.00,upon decommission, €
82368030,25,50000,lumpsum, €,1000,15, €,50000,see 'lifetime', €,5000.00,upon decommission, €
82368031,25,50000,lumpsum, €,1000,15, €,50000,see 'lifetime', €,5000.00,upon decommission, €
82375556,25,50000,lumpsum, €,1000,15, €,50000,see 'lifetime', €,5000.00,upon decommission, €
82375557,25,50000,lumpsum, €,1000,15, €,50000,see 'lifetime', €,5000.00,upon decommission, €
82375558,25,50000,lumpsum, €,1000,15, €,50000,see 'lifetime', €,5000.00,upon decommission, €
82375559,25,50000,lumpsum, €,1000,15, €,50000,see 'lifetime', €,5000.00,upon decommission, €
82375560,25,50000,lumpsum, €,1000,15, €,50000,see 'lifetime', €,5000.00,upon decommission, €
82375964,25,50000,lumpsum, €,1000,15, €,50000,see 'lifetime', €,5000.00,upon decommission, €
82375965,25,50000,lumpsum, €,1000,15, €,50000,see 'lifetime', €,5000.00,upon decommission, €
82377266,25,50000,lumpsum, €,1000,15, €,50000,see 'lifetime', €,5000.00,upon decommission, €
82377267,25,50000,lumpsum, €,1000,15, €,50000,see 'lifetime', €,5000.00,upon decommission, €
82377268,25,50000,lumpsum, €,1000,15, €,50000,see 'lifetime', €,5000.00,upon decommission, €
82377269,25,50000,lumpsum, €,1000,15, €,50000,see 'lifetime', €,5000.00,upon decommission, €
82377270,25,50000,lumpsum, €,1000,15, €,50000,see 'lifetime', €,5000.00,upon decommission, €
82377271,25,50000,lumpsum, €,1000,15, €,50000,see 'lifetime', €,5000.00,upon decommission, €
82377272,25,50000,lumpsum, €,1000,15, €,50000,see 'lifetime', €,5000.00,upon decommission, €
82377273,25,50000,lumpsum, €,1000,15, €,50000,see 'lifetime', €,5000.00,upon decommission, €
82377274,25,50000,lumpsum, €,1000,15, €,50000,see 'lifetime', €,5000.00,upon decommission, €
82377275,25,50000,lumpsum, €,1000,15, €,50000,see 'lifetime', €,5000.00,upon decommission, €
82377278,25,50000,lumpsum, €,1000,15, €,50000,see 'lifetime', €,5000.00,upon decommission, €
82377279,25,50000,lumpsum, €,1000,15, €,50000,see 'lifetime', €,5000.00,upon decommission, €
82377280,25,50000,lumpsum, €,1000,15, €,50000,see 'lifetime', €,5000.00,upon decommission, €
82377281,25,50000,lumpsum, €,1000,15, €,50000,see 'lifetime', €,5000.00,upon decommission, €
82377282,25,50000,lumpsum, €,1000,15, €,50000,see 'lifetime', €,5000.00,upon decommission, €
82377284,25,50000,lumpsum, €,1000,15, €,50000,see 'lifetime', €,5000.00,upon decommission, €
82377318,25,50000,lumpsum, €,1000,15, €,50000,see 'lifetime', €,5000.00,upon decommission, €
82377467,25,50000,lumpsum, €,1000,15, €,50000,see 'lifetime', €,5000.00,upon decommission, €
82377514,25,50000,lumpsum, €,1000,15, €,50000,see 'lifetime', €,5000.00,upon decommission, €
82357598,25,7500,lumpsum, €,0,0, €,7500,see 'lifetime', €,5000.00,upon decommission, €
82357619,25,7500,lumpsum, €,0,0, €,7500,see 'lifetime', €,5000.00,upon decommission, €
82357620,25,7500,lumpsum, €,0,0, €,7500,see 'lifetime', €,5000.00,upon decommission, €
82375963,25,7500,lumpsum, €,0,0, €,7500,see 'lifetime', €,5000.00,upon decommission, €
100711,15,15000,lumpsum, €,1000,5, €,15000,see 'lifetime', €,5000.00,upon decommission, €
100712,15,15000,lumpsum, €,1000,5, €,15000,see 'lifetime', €,5000.00,upon decommission, €
100713,15,15000,lumpsum, €,1000,5, €,15000,see 'lifetime', €,5000.00,upon decommission, €
100714,15,15000,lumpsum, €,1000,5, €,15000,see 'lifetime', €,5000.00,upon decommission, €
100715,15,15000,lumpsum, €,1000,5, €,15000,see 'lifetime', €,5000.00,upon decommission, €
100716,15,15000,lumpsum, €,1000,5, €,15000,see 'lifetime', €,5000.00,upon decommission, €
100717,15,15000,lumpsum, €,1000,5, €,15000,see 'lifetime', €,5000.00,upon decommission, €
100718,15,15000,lumpsum, €,1000,5, €,15000,see 'lifetime', €,5000.00,upon decommission, €
100759,15,15000,lumpsum, €,1000,5, €,15000,see 'lifetime', €,5000.00,upon decommission, €
